ID,Producer_v,Year_v,Ratings Average,Reviews Count,Type,WineType,Producer/Year
142091575,Domaine Henri Gouges,2015,4.3,27,top_ranked,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2015
68849337,Domaine Henri Gouges,2014,4.1,47,most_user_rated,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2014
21974730,Domaine Henri Gouges,2013,4.1,52,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2013
7143432,Domaine Henri Gouges,2012,4.2,47,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2012
2093259,Domaine Henri Gouges,2011,4.0,60,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2011
3179796,Domaine Henri Gouges,2010,4.4,18,best_user_rated,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2010
1678437,Domaine Henri Gouges,2009,4.1,54,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2009
1320200,Domaine Henri Gouges,2008,4.1,31,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2008
100237,Domaine Henri Gouges,2007,4.0,29,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2007
103202,Domaine Henri Gouges,2006,3.9,34,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2006
2723353,Domaine Henri Gouges,2005,3.9,26,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2005
1158112,Domaine Henri Gouges,2004,4.1,15,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2004
7414774,Domaine Henri Gouges,2003,4.1,10,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2003
1819225,Domaine Henri Gouges,2002,4.2,24,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2002
2088689,Domaine Henri Gouges,2001,3.9,9,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2001
1158113,Domaine Henri Gouges,2000,4.3,8,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2000
2185561,Domaine Henri Gouges,1999,4.2,15,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 1999
160046439,Domaine Henri Gouges,2019,4.1,24,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2019
160938040,Domaine Henri Gouges,2018,4.2,30,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2018
154490571,Domaine Henri Gouges,2017,4.2,33,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2017
156230278,Domaine Henri Gouges,2016,4.3,36,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2016
142091575,Domaine Henri Gouges,2015,4.3,27,top_ranked,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2015
68849337,Domaine Henri Gouges,2014,4.1,47,most_user_rated,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2014
21974730,Domaine Henri Gouges,2013,4.1,52,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2013
7143432,Domaine Henri Gouges,2012,4.2,47,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2012
2093259,Domaine Henri Gouges,2011,4.0,60,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2011
3179796,Domaine Henri Gouges,2010,4.4,18,best_user_rated,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2010
1678437,Domaine Henri Gouges,2009,4.1,54,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2009
1320200,Domaine Henri Gouges,2008,4.1,31,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2008
100237,Domaine Henri Gouges,2007,4.0,29,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2007
103202,Domaine Henri Gouges,2006,3.9,34,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2006
2723353,Domaine Henri Gouges,2005,3.9,26,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2005
1158112,Domaine Henri Gouges,2004,4.1,15,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2004
7414774,Domaine Henri Gouges,2003,4.1,10,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2003
1819225,Domaine Henri Gouges,2002,4.2,24,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2002
2088689,Domaine Henri Gouges,2001,3.9,9,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2001
1158113,Domaine Henri Gouges,2000,4.3,8,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 2000
2185561,Domaine Henri Gouges,1999,4.2,15,,les pruliers nuits-saint-georges 1er cru,Domaine Henri Gouges 1999
158174930,Domaine Faiveley,2018,4.6,8,,mazis-chambertin grand cru,Domaine Faiveley 2018
158174931,Domaine Faiveley,2017,4.4,25,,mazis-chambertin grand cru,Domaine Faiveley 2017
149278437,Domaine Faiveley,2016,4.6,27,best_user_rated,mazis-chambertin grand cru,Domaine Faiveley 2016
51425215,Domaine Faiveley,2015,4.6,21,top_ranked,mazis-chambertin grand cru,Domaine Faiveley 2015
14519191,Domaine Faiveley,2014,4.2,35,,mazis-chambertin grand cru,Domaine Faiveley 2014
12835369,Domaine Faiveley,2013,4.3,24,,mazis-chambertin grand cru,Domaine Faiveley 2013
14904122,Domaine Faiveley,2012,4.5,14,,mazis-chambertin grand cru,Domaine Faiveley 2012
7579346,Domaine Faiveley,2011,4.5,49,most_user_rated,mazis-chambertin grand cru,Domaine Faiveley 2011
5157997,Domaine Faiveley,2010,4.5,17,,mazis-chambertin grand cru,Domaine Faiveley 2010
15126173,Domaine Faiveley,2009,4.3,21,,mazis-chambertin grand cru,Domaine Faiveley 2009
4680801,Domaine Faiveley,2008,4.3,10,,mazis-chambertin grand cru,Domaine Faiveley 2008
5050725,Domaine Faiveley,2007,4.2,19,,mazis-chambertin grand cru,Domaine Faiveley 2007
8278400,Domaine Faiveley,2006,4.1,21,,mazis-chambertin grand cru,Domaine Faiveley 2006
7374969,Domaine Faiveley,2005,4.3,35,,mazis-chambertin grand cru,Domaine Faiveley 2005
8478811,Domaine Faiveley,2004,4.2,20,,mazis-chambertin grand cru,Domaine Faiveley 2004
8060729,Domaine Faiveley,2003,4.4,13,,mazis-chambertin grand cru,Domaine Faiveley 2003
10238450,Domaine Faiveley,2002,3.8,8,,mazis-chambertin grand cru,Domaine Faiveley 2002
10583111,Domaine Faiveley,2001,4.1,16,,mazis-chambertin grand cru,Domaine Faiveley 2001
7715721,Domaine Faiveley,1999,4.2,16,,mazis-chambertin grand cru,Domaine Faiveley 1999
8974214,Domaine Faiveley,1998,4.4,8,,mazis-chambertin grand cru,Domaine Faiveley 1998
158174930,Domaine Faiveley,2018,4.6,8,,mazis-chambertin grand cru,Domaine Faiveley 2018
158174931,Domaine Faiveley,2017,4.4,25,,mazis-chambertin grand cru,Domaine Faiveley 2017
149278437,Domaine Faiveley,2016,4.6,27,best_user_rated,mazis-chambertin grand cru,Domaine Faiveley 2016
51425215,Domaine Faiveley,2015,4.6,21,top_ranked,mazis-chambertin grand cru,Domaine Faiveley 2015
14519191,Domaine Faiveley,2014,4.2,35,,mazis-chambertin grand cru,Domaine Faiveley 2014
12835369,Domaine Faiveley,2013,4.3,24,,mazis-chambertin grand cru,Domaine Faiveley 2013
14904122,Domaine Faiveley,2012,4.5,14,,mazis-chambertin grand cru,Domaine Faiveley 2012
7579346,Domaine Faiveley,2011,4.5,49,most_user_rated,mazis-chambertin grand cru,Domaine Faiveley 2011
5157997,Domaine Faiveley,2010,4.5,17,,mazis-chambertin grand cru,Domaine Faiveley 2010
15126173,Domaine Faiveley,2009,4.3,21,,mazis-chambertin grand cru,Domaine Faiveley 2009
4680801,Domaine Faiveley,2008,4.3,10,,mazis-chambertin grand cru,Domaine Faiveley 2008
5050725,Domaine Faiveley,2007,4.2,19,,mazis-chambertin grand cru,Domaine Faiveley 2007
8278400,Domaine Faiveley,2006,4.1,21,,mazis-chambertin grand cru,Domaine Faiveley 2006
